Column1,after_arousal,before_arousal,after_valence,before_valence,weekend,sun,commute,occupants,length,flow,speed,sudden_events,steering,braking,ID
557,-8.95053E+14,-1.2972E+14,-8.43271E+14,-7.62038E+14,0,1.48375E+14,1,0,-8.77184E+14,4.11941E+14,6.8449E+14,-2.02697E+14,-7.0128E+14,-1.66682E+14,3
558,-1.91598E+14,-1.73576E+14,-4.88521E+14,-1.18018E+14,0,-9.08791E+14,1,0,-1.1582E+14,5.79384E+14,1.00168E+14,-2.4162E+14,-5.49719E+13,-6.69219E+14,3
559,-2.22225E+14,-2.17432E+14,-1.55277E+14,-1.95673E+14,1,-9.08791E+14,0,0,-2.73831E+14,2.0059E+14,-3.46556E+14,-1.21681E+14,-9.86534E+14,5.57229E+12,3
560,-1.30342E+13,-1.51648E+12,-1.55277E+14,-1.35939E+13,1,-9.08791E+14,0,0,-2.71562E+14,4.05434E+14,-2.07021E+13,-9.63027E+14,-2.53058E+14,-3.02283E+14,3
561,-7.92961E+14,-1.68094E+14,-9.61521E+14,-1.59832E+14,1,-9.08791E+14,0,1,-1.04363E+14,6.01508E+14,2.2379E+14,-8.71045E+14,-5.65557E+14,-7.97908E+14,3
562,-2.32435E+14,-2.55806E+14,-1.73015E+14,-1.12045E+14,1,-9.08791E+14,0,1,-5.95516E+14,1.01296E+14,1.56816E+14,-9.49384E+14,-2.28668E+14,-3.79883E+14,3
563,-1.91598E+14,-2.33878E+14,-2.26227E+14,-1.65806E+14,0,-9.08791E+14,0,0,-2.54729E+14,-2.44224E+14,-1.74487E+14,1.93781E+14,-2.48936E+14,3.6072E+14,3
564,-1.96702E+14,-2.28396E+14,-9.61521E+14,-1.06071E+14,0,-9.08791E+14,0,0,-3.08391E+13,-3.68218E+13,-8.59741E+14,-1.22524E+14,2.82258E+14,1.71183E+14,3
565,-1.25238E+14,-1.62612E+14,-1.02065E+14,-1.23992E+14,0,-9.08791E+14,0,0,-2.2155E+14,7.12571E+14,-3.17106E+14,-3.469E+14,-6.75373E+14,7.77389E+14,3
566,-2.12016E+14,-1.95504E+14,-1.25715E+14,-8.21772E+14,0,-9.08791E+14,0,0,4.39603E+14,3.07704E+14,5.83962E+14,1.95722E+12,-4.25298E+14,-5.07858E+14,3
567,-3.33545E+14,-1.2972E+14,-2.52021E+13,-1.00098E+14,0,1.48375E+14,1,0,7.15047E+14,-7.62465E+14,-4.05487E+14,3.21773E+14,-5.58239E+14,8.35168E+14,3
568,-1.15028E+13,-1.24238E+13,-7.25021E+14,-3.43894E+14,0,-9.08791E+14,1,0,-1.06101E+14,3.82263E+14,8.31626E+14,-4.90558E+14,-3.24106E+13,-8.60599E+14,3
569,-1.96702E+14,-2.1195E+14,-2.20315E+14,-2.25541E+14,1,1.47179E+14,0,1,-3.06349E+14,-1.19186E+14,-1.21124E+14,-9.92498E+14,4.07274E+14,1.59415E+14,3
570,-9.97145E+14,-2.33878E+14,-1.1389E+14,-1.59832E+14,1,1.4678E+14,0,1,-2.89685E+12,9.16654E+14,-3.114E+14,-1.16096E+13,-8.38271E+14,-4.85511E+14,3
571,-1.15028E+13,-1.68094E+14,-1.07977E+14,-1.18018E+14,0,-9.08791E+14,1,0,-1.41906E+14,8.71848E+14,1.30837E+14,-7.82787E+14,-5.508E+14,-1.02781E+14,3
572,-9.46099E+14,-9.68283E+14,-8.43271E+14,-1.12045E+14,0,6.86237E+13,0,0,6.39742E+14,-3.39043E+14,-2.10848E+14,2.85001E+14,-9.11395E+13,6.20249E+14,3
573,-9.46099E+14,-1.24238E+13,-6.06771E+14,-1.12045E+14,0,-8.68916E+14,0,0,-1.56015E+14,-8.23947E+14,1.80578E+14,-4.16013E+13,-5.81963E+14,-5.3445E+14,3
574,-1.09924E+14,-1.24238E+13,-6.65896E+14,-5.23099E+14,0,-9.08791E+14,1,0,-1.40505E+14,9.12186E+14,1.3009E+14,-5.91618E+14,-5.57474E+13,-1.27328E+14,3
575,-9.46099E+14,-9.68283E+14,-1.55277E+14,-5.82833E+14,1,-9.08791E+14,0,1,-5.27563E+14,-1.16277E+14,1.47072E+14,-2.22449E+14,-6.21573E+14,-3.63573E+14,3
576,-1.45656E+14,-1.18756E+14,-2.0849E+14,-1.47885E+14,1,-9.08791E+14,0,1,4.7961E+14,-5.68675E+14,4.70206E+14,6.94423E+14,-6.53023E+14,7.9946E+14,3
577,-2.22225E+14,-2.33878E+14,-2.26227E+14,-2.01647E+14,0,-9.08791E+14,1,0,3.1647E+14,6.12094E+14,-2.27041E+14,1.75547E+14,-4.33679E+14,2.54033E+14,3
578,-2.52853E+14,-2.6677E+14,-2.49877E+14,-2.19567E+14,0,-9.08791E+14,1,0,-9.63098E+13,2.25175E+14,6.8791E+14,1.66804E+14,-6.17689E+14,-5.53407E+14,3
579,-7.92961E+14,-1.18756E+14,-1.8484E+14,-1.12045E+14,0,-9.08791E+14,1,0,4.58796E+14,4.90287E+13,-2.85191E+14,6.07465E+14,-3.40118E+14,3.45403E+14,3
580,-9.97145E+14,-1.0231E+14,-1.55277E+14,-2.25541E+14,0,-9.08791E+14,0,0,-2.90894E+14,-7.63066E+14,-6.96455E+14,1.10983E+13,-6.67963E+14,2.02745E+14,3
581,-8.95053E+14,-1.13274E+14,-9.02396E+13,-1.53859E+14,0,-9.08791E+14,0,0,-1.55133E+14,-8.61665E+14,1.94811E+14,-8.5712E+14,1.06986E+14,-9.14883E+14,3
582,-1.04819E+14,-1.18756E+14,-6.06771E+14,-1.00098E+14,0,-9.08791E+14,0,0,-1.37198E+14,-8.45789E+14,1.63414E+14,-6.49983E+14,-6.79769E+14,-9.39949E+14,3
583,-1.91598E+14,-2.06468E+13,-1.78927E+14,-2.25541E+14,0,-9.08791E+14,0,0,-9.57198E+14,-1.68495E+14,8.86114E+14,-6.10144E+14,-5.35498E+14,-2.86198E+14,3
584,-1.15028E+13,-1.0231E+14,-1.31627E+14,-1.04955E+14,0,-8.68916E+14,1,0,2.06241E+14,7.43364E+14,-1.68972E+14,9.63457E+14,-3.84901E+14,2.65312E+14,3
585,-2.01807E+12,-2.3936E+14,-2.3214E+14,-1.71779E+14,0,-9.08791E+14,0,0,-2.11558E+14,-1.3455E+14,-1.27681E+14,1.5943E+14,4.70071E+14,1.86371E+14,3
586,-2.12016E+14,-2.22914E+14,-4.88521E+14,-8.21772E+14,0,-9.08791E+14,0,0,-6.58312E+14,-4.35688E+13,1.24523E+14,-1.38512E+14,-6.34037E+14,-5.42167E+14,3
587,-2.01807E+12,-2.1195E+14,-1.90752E+12,-1.59832E+14,1,4.82258E+14,0,0,-2.33921E+14,-3.27873E+14,-6.23707E+14,1.69921E+14,1.50983E+14,3.64078E+14,3
588,-2.31453E+14,-4.74904E+14,6.34854E+14,3.72923E+14,1,1.48375E+14,0,1,-6.16783E+14,-7.05928E+14,2.11487E+14,5.17502E+14,-6.17085E+14,-3.85909E+14,3
589,-2.57958E+14,-1.18756E+14,-1.1389E+14,-3.43894E+14,1,-9.08791E+14,0,1,-7.43936E+14,2.47312E+14,1.75153E+14,-1.74314E+14,-3.54517E+14,-6.85357E+14,3
590,-2.37539E+14,-1.18756E+14,-1.49365E+14,-7.02303E+14,0,1.48375E+14,1,0,-5.50776E+14,-3.45881E+14,2.19738E+14,-6.25714E+14,-7.97478E+14,-3.10592E+14,3
591,-1.96702E+14,-2.17432E+14,-6.65896E+14,-4.63364E+14,0,-9.08791E+14,1,0,-1.17526E+14,6.68716E+14,1.04903E+14,-3.4612E+14,-5.71925E+14,-7.01171E+14,3
592,-7.92961E+14,-2.22914E+14,-7.25021E+14,-1.29965E+13,0,1.00524E+14,1,0,4.42585E+14,4.79625E+14,-2.92336E+14,1.92192E+14,-4.18199E+14,2.58862E+14,3
593,-1.15028E+13,-1.46166E+14,-1.1389E+14,-1.897E+14,0,-9.08791E+14,0,0,-1.04087E+14,-9.92875E+14,-7.72066E+14,4.1935E+14,-6.47093E+14,2.23791E+14,3
594,-9.46099E+14,-1.2972E+14,-3.70271E+14,-1.18018E+14,0,1.48375E+14,0,0,-1.04752E+13,-1.0498E+13,1.17125E+13,1.07213E+14,-5.68911E+14,-7.011E+14,3
595,-1.15028E+13,-1.24238E+13,-2.0849E+14,-1.59832E+14,0,6.46361E+14,0,0,-2.56408E+14,1.2657E+13,1.23208E+14,-4.3679E+14,7.92131E+14,-3.53826E+14,3
596,-5.88776E+14,-9.13463E+14,-1.92896E+14,-7.02303E+14,0,-9.08791E+14,0,1,-1.865E+14,6.35716E+14,3.66367E+14,1.89024E+13,-6.01524E+14,2.44467E+14,3
597,-1.09924E+14,-1.2972E+14,-2.52021E+13,1.93719E+14,1,1.48375E+14,0,0,-2.22853E+14,-5.85065E+14,-7.6779E+14,3.26756E+14,6.09857E+14,9.54389E+14,3
598,-8.95053E+14,-9.13463E+14,1.02729E+14,4.32658E+14,1,1.48375E+14,0,0,-2.57945E+13,2.44921E+13,-7.78272E+14,-4.74955E+13,-2.11062E+14,5.53309E+14,3
599,-8.44007E+14,-1.18756E+14,-6.65896E+14,-1.18018E+14,1,-3.15257E+13,0,1,-2.61031E+14,1.20566E+14,-1.7279E+14,-9.02585E+14,-4.81424E+14,-5.93541E+14,3
600,-9.46099E+14,-9.13463E+14,-6.06771E+14,-3.43894E+14,1,-9.08791E+14,0,1,-2.76327E+14,3.02632E+14,1.83101E+14,-9.22393E+14,-1.85946E+14,-1.17051E+14,3
601,-3.84591E+14,-9.68283E+14,-2.52021E+13,-4.63364E+14,1,-9.08791E+14,0,1,-9.00981E+14,4.05848E+14,2.61642E+14,-9.72524E+14,-4.87894E+14,-2.62483E+13,3
602,-6.39822E+14,-9.68283E+14,-3.70271E+14,-7.02303E+14,1,-9.08791E+14,0,1,-5.95775E+13,-6.25613E+14,1.54033E+14,2.26316E+14,-4.26463E+14,-6.55264E+12,3
603,-1.35447E+14,-8.58643E+14,-2.20315E+14,-9.41242E+14,0,-9.08791E+14,1,0,-7.9743E+14,8.39667E+14,5.42113E+14,8.3652E+14,-7.78188E+14,3.0115E+14,3
604,-1.86493E+14,-1.2972E+14,-7.84146E+14,-7.62038E+14,0,-9.08791E+14,0,0,-4.22292E+14,1.57254E+14,5.40552E+14,2.17275E+14,-5.16335E+14,-4.18538E+14,3
605,-8.44007E+14,-1.24238E+13,-2.14402E+14,-9.41242E+14,0,-9.08791E+14,1,0,-1.20528E+14,5.49744E+14,9.01571E+14,6.57791E+14,-7.65878E+14,-7.3343E+13,3
606,-1.45656E+14,-1.40684E+14,-2.3214E+14,-1.71779E+14,0,-9.08791E+14,0,0,-1.05718E+14,3.52818E+14,8.22673E+14,-1.92329E+14,-3.2848E+14,-1.62518E+13,3
607,-2.31453E+14,-8.03823E+14,-7.46462E+14,-2.8416E+14,0,-3.90407E+14,0,0,-1.61481E+14,-5.45252E+14,2.08073E+13,-2.82169E+14,-6.26104E+14,-6.75019E+14,3
608,-9.46099E+14,-1.62612E+14,-6.06771E+14,-4.63364E+14,0,-9.08791E+14,1,0,-8.42624E+14,6.71645E+14,5.93033E+14,-3.04886E+14,-6.10325E+14,-5.58454E+13,3
609,-6.39822E+14,-1.90022E+14,-1.8484E+14,-1.53859E+14,0,-2.7078E+14,0,0,1.67176E+14,-3.46929E+14,-2.14466E+14,3.03108E+13,-9.34834E+14,6.36947E+14,3
610,-1.45656E+14,-1.62612E+14,-1.96665E+14,-1.23992E+14,0,1.48375E+14,0,0,-2.74434E+14,1.50077E+14,-1.76348E+14,-2.65066E+13,-3.7456E+14,7.60272E+14,3
611,-2.01807E+12,-2.6677E+14,-1.07977E+14,-2.49435E+14,0,-9.08791E+14,0,1,8.89465E+14,2.52068E+14,3.57808E+14,1.40703E+14,-8.10802E+14,-1.48602E+14,3
612,-2.01807E+12,-2.1195E+14,-1.90752E+12,-1.00098E+14,0,-9.08791E+14,0,1,8.79616E+14,2.5475E+13,3.61152E+14,9.07754E+14,-7.80561E+14,-1.58503E+14,3
613,-2.68167E+14,-2.83216E+14,-1.96665E+14,-1.59832E+14,1,-9.08791E+14,0,1,-2.77054E+14,5.82535E+14,1.68894E+14,-5.01128E+14,-6.54288E+14,1.14279E+13,3
614,-7.41914E+14,-8.58643E+14,-6.65896E+14,-3.43894E+14,1,-9.08791E+14,0,1,-2.70641E+14,2.6702E+14,1.04998E+14,-7.78558E+14,-6.80979E+14,3.63854E+14,3
615,-8.95053E+14,-8.03823E+14,-7.46462E+14,2.53453E+14,1,-9.08791E+14,0,0,-1.76061E+14,3.16048E+13,6.8884E+14,6.85646E+14,-1.8915E+13,-4.08113E+14,3
616,-2.47748E+14,-1.62612E+14,-2.38052E+14,1.33984E+14,1,-9.08791E+14,0,1,-1.11638E+14,7.25862E+14,2.36845E+13,-5.4815E+13,-5.36383E+14,-4.60536E+13,3
617,-1.40551E+14,-1.2972E+14,-2.38052E+14,-3.50984E+13,1,-9.08791E+14,0,1,1.21818E+14,1.55313E+14,6.32275E+14,-7.80596E+14,-3.70205E+14,-4.48971E+14,3
618,-1.45656E+14,-1.2972E+14,-1.55277E+14,-1.18018E+14,0,-4.70159E+14,1,0,3.91232E+14,-9.81996E+14,-3.27468E+14,1.98406E+14,-8.07828E+14,5.90237E+14,3
619,-2.47748E+14,-3.05144E+14,-1.1389E+14,-1.00098E+14,0,1.48375E+14,0,0,-2.20681E+14,-2.10081E+14,-7.16921E+14,-8.25369E+14,-4.04361E+14,3.63678E+14,4
620,-3.03899E+13,1.44379E+14,-6.06771E+14,-3.43894E+14,0,1.48375E+14,0,0,-1.22632E+14,-1.05892E+14,1.48132E+14,4.29905E+14,-4.55897E+12,-6.57179E+14,4
621,1.24889E+14,1.44379E+14,-1.25715E+14,1.45143E+14,0,1.48375E+14,1,0,1.99902E+13,-1.61455E+14,5.75747E+14,8.84815E+14,-7.75408E+13,-9.81646E+14,4
622,3.30055E+14,2.92573E+14,8.71354E+14,3.72923E+14,0,-9.08791E+14,1,0,1.19286E+14,1.65375E+14,8.25331E+14,5.70365E+14,-3.01138E+14,-7.27074E+14,4
623,-1.91598E+14,-2.50324E+14,-8.43271E+14,-8.21772E+14,0,1.02917E+14,0,0,-2.5731E+14,2.80999E+14,-4.9356E+14,-9.87677E+14,-7.14732E+14,7.04227E+14,4
624,-1.04819E+14,2.37753E+14,1.81735E+14,1.80656E+14,0,9.29479E+12,0,0,1.13389E+14,-1.24265E+14,1.26248E+14,-2.70276E+14,-6.07392E+14,-8.62354E+14,4
625,8.91563E+14,1.84741E+14,1.04873E+14,6.71597E+14,0,1.36412E+14,0,0,-1.79303E+14,1.29253E+14,2.02701E+14,-3.18775E+14,-4.41597E+14,-8.32415E+14,4
626,1.45307E+13,1.44379E+14,1.81735E+14,1.80656E+14,0,-9.08791E+14,0,0,-2.89078E+14,4.7174E+14,2.43444E+14,-3.07043E+14,-6.65114E+14,-1.24766E+14,4
627,-1.35447E+14,-1.68094E+14,-3.2674E+14,-3.39037E+14,0,1.48375E+14,0,0,-1.32488E+14,-5.30439E+14,-7.4912E+14,7.26786E+14,-4.22777E+14,8.4943E+14,4
628,-5.88776E+14,-1.2972E+14,-9.02396E+13,-3.43894E+14,0,1.48375E+14,0,1,-7.50745E+14,-1.6242E+14,-8.00823E+14,-5.67182E+14,-6.80341E+14,5.48759E+14,4
629,-4.35638E+14,-5.29724E+14,-2.38052E+14,-2.37488E+14,0,-5.89786E+14,1,0,1.49865E+14,-5.89598E+14,-5.49694E+14,6.43043E+14,-2.3954E+14,1.23542E+14,4
630,-1.09924E+14,-5.29724E+14,-1.1389E+14,-1.53859E+14,0,-9.08791E+14,1,0,1.5544E+14,-9.10721E+13,1.17318E+14,1.89654E+14,-6.68079E+13,-7.88455E+14,4
631,1.45307E+13,1.44379E+14,5.16604E+13,4.92392E+14,1,1.00524E+14,0,0,-2.5196E+14,-1.25333E+14,-1.08741E+14,5.96286E+14,7.11705E+14,2.67081E+14,4
632,-1.09924E+14,-4.20085E+14,-7.25021E+14,-5.23099E+14,1,-9.08791E+14,0,1,-2.69947E+14,-1.39251E+14,-5.15331E+14,-1.03674E+14,-3.10811E+14,6.26612E+14,4
633,1.45307E+13,1.44379E+14,1.81735E+14,-4.52205E+12,0,1.36412E+14,0,0,-6.05761E+14,-6.51128E+14,1.29639E+14,1.35316E+14,-6.41264E+14,1.47757E+14,4
634,-6.90868E+14,-1.0231E+14,-6.06771E+14,-8.21772E+14,0,1.48375E+14,0,0,-2.70758E+14,1.71682E+14,1.42078E+14,-1.09449E+14,-6.47258E+14,-1.12903E+14,4
635,-7.92961E+14,3.47393E+14,2.20979E+14,-2.8416E+14,0,1.48375E+14,1,0,1.22463E+13,1.75141E+14,8.77719E+14,1.02925E+14,-4.27395E+14,-2.25773E+14,4
636,1.76916E+14,7.85952E+14,-1.78927E+14,-1.897E+14,0,1.48375E+14,1,0,-6.33966E+14,-5.86091E+14,1.84457E+14,-5.66011E+14,-6.59289E+14,-6.93487E+14,4
637,8.40516E+14,1.44379E+14,-5.47646E+14,-1.6469E+14,0,4.82258E+14,1,0,6.14932E+14,6.87593E+14,4.13902E+13,3.12463E+14,-3.98733E+14,-9.30192E+12,4
638,2.79009E+14,1.38897E+14,2.80104E+14,-4.63364E+14,0,-4.30283E+14,0,0,4.65215E+14,-1.43066E+14,4.00984E+14,4.89088E+14,-7.2389E+14,-5.13954E+14,4
639,-5.3773E+14,2.37753E+14,-1.55212E+14,7.42491E+13,0,1.48375E+14,1,0,1.11304E+14,2.04901E+14,1.22133E+14,2.81962E+14,-4.62815E+14,-3.2639E+14,4
640,1.2587E+13,7.32939E+14,8.12229E+14,2.53453E+14,0,1.404E+14,1,0,-7.03865E+14,-4.02339E+14,1.98304E+14,-4.57921E+14,-6.42433E+14,-1.0824E+14,4
641,-8.44007E+14,-1.35202E+14,1.02729E+14,-2.8416E+14,0,1.48375E+14,0,0,-2.37462E+14,6.71533E+14,-5.3256E+14,-3.89302E+14,-1.80244E+14,-1.0324E+14,4
642,1.45307E+13,1.44379E+14,8.12229E+14,1.32868E+14,0,1.48375E+14,0,0,-1.56819E+14,-1.68276E+14,-3.31913E+14,5.77712E+14,-9.52819E+13,3.2322E+14,4
643,1.45307E+13,-9.11656E+14,3.39229E+14,1.45143E+14,0,1.48375E+14,0,0,-8.39123E+14,-8.55067E+14,1.95579E+13,-9.65191E+14,-6.00388E+14,-8.25466E+14,4
644,-1.80407E+14,-9.68283E+14,-2.26227E+14,-2.25541E+14,0,1.48375E+14,0,0,-1.52961E+14,-7.76353E+14,1.78887E+13,-3.38617E+14,-4.18251E+14,7.62048E+13,4
645,-7.92961E+14,7.32939E+14,-1.78927E+14,-2.19567E+14,0,1.48375E+14,0,0,8.79159E+14,-1.61968E+14,-1.81316E+14,5.53935E+13,-7.42257E+14,-1.8458E+13,4
646,-9.97145E+14,1.44379E+14,1.02729E+14,-3.43894E+14,0,1.48375E+14,1,0,1.0375E+13,2.696E+14,1.64283E+14,3.02955E+14,-4.04526E+14,-1.29853E+14,4
647,-1.30342E+13,4.02213E+14,4.36038E+14,-1.00098E+14,0,1.12487E+14,1,0,-6.12763E+14,-2.81453E+14,1.93809E+14,4.67477E+14,-4.05951E+14,-7.54134E+14,4
648,1.45307E+13,1.00523E+13,1.2261E+14,1.80656E+14,0,1.48375E+14,1,0,1.0456E+13,2.33553E+14,1.4162E+13,8.21525E+14,-4.68399E+14,-2.0811E+14,4
649,-1.09924E+14,2.92573E+14,2.80104E+14,1.03001E+14,0,-9.08791E+14,1,0,9.95353E+14,3.18723E+14,1.84817E+14,2.71E+14,-2.79059E+14,-1.59654E+14,4
650,-1.76284E+14,-1.2972E+14,-2.52021E+13,4.32658E+14,0,-9.08791E+14,0,0,-2.2828E+14,-1.56631E+14,-6.9043E+14,-2.39799E+14,-7.22834E+14,8.09959E+14,4
651,-2.32435E+14,8.40772E+14,4.57479E+14,1.20921E+14,0,-9.08791E+14,0,0,-8.25602E+14,-1.13464E+14,1.43157E+14,-7.06966E+14,-6.81103E+14,-1.4076E+14,4
652,4.32147E+14,-3.63457E+14,1.63998E+14,6.11862E+13,0,-3.50531E+14,1,1,1.497E+14,2.11967E+13,1.04971E+14,7.34466E+14,-4.07528E+14,-4.05565E+14,4
653,-3.84591E+14,-1.0231E+14,-1.92896E+14,-2.8416E+14,0,-2.7078E+14,0,0,1.67176E+14,-3.42509E+13,-2.14513E+14,2.27997E+14,-9.29527E+14,-1.91307E+14,4
654,-1.76284E+14,-1.8454E+14,-6.06771E+14,-5.23099E+14,0,-7.09413E+14,0,0,-2.38733E+14,1.83839E+14,-5.41069E+14,-9.30246E+13,-7.77379E+14,6.67931E+14,4
655,-2.31453E+14,7.85952E+14,5.16604E+13,1.20921E+14,0,6.94212E+14,0,0,-1.1712E+14,-1.08602E+14,1.47872E+13,-3.92007E+14,-6.52511E+14,-6.78018E+14,4
656,5.3424E+14,5.11853E+14,7.53104E+14,4.32658E+14,0,1.48375E+14,0,1,1.3034E+14,-3.46599E+14,3.13723E+14,3.70778E+14,-8.28832E+14,-1.44447E+14,4
657,5.85286E+14,-1.2972E+14,3.98354E+14,-1.18018E+14,0,1.67853E+14,0,0,-1.8081E+14,-1.46948E+14,-1.23524E+14,-3.86599E+14,-3.92519E+14,1.98745E+14,4
658,-4.35638E+14,1.00523E+13,1.81735E+14,3.13188E+14,0,-6.69537E+14,0,1,1.95465E+14,-8.1887E+14,2.18367E+14,7.57026E+14,-7.55923E+14,-4.44363E+14,4
659,-1.66075E+14,-1.62612E+14,-1.55212E+14,3.13188E+14,0,1.48375E+14,0,0,-2.63333E+14,1.20275E+14,-7.84694E+14,-5.29145E+14,-6.23317E+14,-1.44166E+14,4
660,-1.86493E+14,-1.2972E+14,-3.11146E+14,1.80656E+14,0,-9.08791E+14,0,1,2.61631E+14,3.9921E+13,2.13007E+14,8.2261E+14,-5.62005E+14,-9.11768E+14,4
661,2.37779E+12,-1.45985E+14,-1.49365E+14,-1.71779E+14,0,-9.08791E+14,0,0,-1.66983E+14,2.84571E+14,2.75708E+14,-8.70005E+14,-6.95508E+14,-1.05109E+14,4
662,-2.73271E+14,-3.27072E+14,8.12229E+14,-1.6469E+14,0,-9.08791E+14,0,0,-3.60987E+14,-1.83922E+14,2.43311E+14,-3.90365E+14,-6.05117E+14,-1.14735E+14,4
663,1.2587E+13,1.82934E+14,2.20979E+14,3.13188E+14,0,1.44388E+14,1,0,4.48291E+14,8.56579E+14,5.18316E+14,1.67399E+14,-4.06617E+14,-6.66683E+14,4
664,1.2587E+13,-3.10445E+13,9.30478E+14,4.92392E+14,1,-9.08791E+14,0,0,-2.46287E+14,-7.86504E+14,-8.81827E+14,-8.63972E+14,1.40613E+14,1.05493E+14,4
665,4.32147E+14,3.47393E+14,-3.11146E+14,-8.21772E+14,0,-9.08791E+14,0,0,-2.0874E+14,-6.98122E+14,1.40105E+13,1.28135E+14,-6.50367E+14,-7.00239E+14,4
666,8.40516E+14,1.44379E+14,1.81735E+14,9.10536E+14,0,-9.08791E+14,0,1,6.63433E+14,-5.26863E+14,1.30121E+13,9.69704E+14,-6.95241E+14,-2.84057E+14,4
667,-3.33545E+14,-2.00805E+13,5.16604E+13,8.50801E+14,0,-9.08791E+14,0,0,-2.50112E+14,5.06524E+14,-4.02863E+14,-4.44298E+14,-6.50232E+14,3.75204E+13,4
668,4.32147E+14,5.11853E+14,5.75729E+14,1.80656E+14,0,-9.08791E+14,0,0,-6.08549E+14,-3.49744E+14,1.89056E+14,-1.75766E+14,-6.19323E+14,-3.43859E+14,4
669,-1.25238E+14,-1.51648E+12,1.10785E+14,-2.8416E+14,0,-9.08791E+14,1,0,-9.8884E+14,-1.55317E+13,2.38633E+14,-3.95008E+14,-6.23503E+14,-7.31576E+14,4
670,1.45307E+13,1.27933E+13,8.12229E+14,7.91066E+14,0,1.48375E+14,1,0,-4.87361E+14,-3.6236E+14,1.7711E+14,-6.69321E+14,-5.85694E+14,-7.57339E+14,4
671,4.32147E+14,1.00523E+13,8.12229E+14,1.08974E+14,0,1.48375E+14,1,0,-1.43186E+14,-6.47789E+14,1.39729E+14,1.04131E+14,-5.52749E+14,-6.11259E+14,4
672,4.32147E+14,4.02213E+14,1.81735E+14,1.80656E+14,0,1.48375E+14,0,1,-3.12593E+14,-1.84359E+14,-1.48938E+14,-9.61056E+14,-2.75206E+14,1.1938E+14,4
673,-9.46099E+14,-1.07792E+14,4.36038E+14,-2.8416E+14,0,8.81015E+14,0,0,-2.62263E+14,9.33042E+14,-1.95709E+14,-1.14691E+14,-8.13772E+14,-2.45665E+14,4
674,1.45307E+13,1.44379E+14,3.39229E+14,9.10536E+14,0,1.48375E+14,0,1,6.98901E+14,-2.67098E+14,1.08431E+14,7.75458E+14,-3.3263E+13,-2.80721E+13,4
675,1.09575E+14,1.44379E+14,7.53104E+14,9.70271E+14,0,-4.70159E+14,0,0,-2.32537E+14,-8.04066E+14,1.33408E+14,-5.03847E+14,-6.11388E+14,-5.76967E+14,4
676,1.24889E+14,1.38897E+14,-7.46462E+14,-1.65806E+14,0,1.08499E+14,1,0,-5.95581E+14,-6.33612E+14,1.75238E+14,1.86722E+14,-6.86971E+12,-1.1266E+14,4
677,-6.90868E+14,1.44379E+14,9.30478E+14,-7.62038E+14,0,6.86237E+13,0,1,-1.0623E+14,-1.16264E+14,-4.78849E+14,-1.67039E+14,2.2486E+14,-2.18485E+14,4
678,-1.80407E+14,-3.10445E+13,-2.52021E+13,-5.23099E+14,0,-9.08791E+14,1,0,-2.13214E+14,-5.87891E+14,1.45642E+14,-1.80305E+14,-5.91016E+14,-7.50124E+14,4
679,1.2587E+13,1.84741E+14,1.10785E+14,9.70271E+14,0,1.28437E+14,1,0,-5.71654E+14,-5.86329E+14,1.76457E+14,2.34807E+14,-6.2044E+14,-5.11557E+14,4
680,1.2587E+13,1.28114E+14,1.02729E+14,9.70271E+14,0,1.48375E+14,1,0,8.73777E+14,-1.3345E+14,5.34597E+14,-4.18661E+14,-5.56712E+13,-1.97255E+14,4
681,-3.84591E+14,-1.35202E+14,1.16698E+14,-1.04955E+14,0,2.8748E+14,1,0,6.29716E+14,-1.36498E+14,8.81639E+14,-7.61913E+14,-6.77284E+14,-9.3551E+14,4
682,-2.2733E+14,-2.33878E+14,-1.78927E+14,-1.23992E+14,0,-3.10656E+14,0,0,-2.6876E+14,1.70429E+14,1.43061E+14,-8.62479E+14,-7.17942E+14,-7.75655E+13,4
683,-2.72682E+14,1.44379E+14,1.02729E+14,8.50801E+14,0,1.48375E+14,0,0,8.28487E+13,-1.27089E+14,1.22755E+13,-5.79774E+14,-6.97304E+14,-8.53235E+14,4
684,2.79009E+14,6.21492E+14,-1.90752E+12,-1.12045E+14,0,-1.11277E+14,0,0,5.25517E+14,-1.35174E+14,9.31309E+14,5.50558E+13,-6.97112E+14,-4.385E+14,4
685,-2.82499E+14,-3.10445E+13,-1.6119E+14,-1.12045E+14,0,1.36412E+14,1,0,-5.37094E+13,-2.50437E+14,1.87772E+14,-2.45871E+13,-5.03428E+14,-8.57596E+14,4
686,2.27963E+14,-3.10445E+13,9.30478E+14,-1.04955E+14,0,1.48375E+14,1,0,1.5476E+14,-2.63675E+14,-1.28353E+14,1.31585E+14,-5.51138E+14,8.89518E+13,4
687,-9.46099E+14,3.47393E+14,1.81735E+14,1.80656E+14,1,4.46983E+14,0,0,6.60531E+14,1.03494E+14,1.90627E+14,1.42088E+14,-7.31926E+14,-1.4747E+14,4
688,-1.80407E+14,1.84741E+14,-1.31627E+14,-4.63364E+14,0,-9.08791E+14,1,0,3.85979E+14,-1.10467E+13,8.54714E+14,-1.96192E+14,-6.30909E+13,-7.91143E+14,4
